Jump - tour,Jump - cost,Exchange - tour,Exchange - cost,Inverse - tour,Inverse - cost
"[4, 9, 51, 59, 32, 11, 20, 33, 38, 24, 44, 45, 26, 29, 19, 13, 27, 48, 54, 25, 7, 41, 42, 16, 40, 5, 52, 57, 36, 49, 50, 63, 64, 55, 10, 66, 47, 53, 61, 60, 39, 8, 67, 43, 2, 31, 6, 18, 23, 14, 56, 1, 3, 17, 65, 62, 21, 58, 37, 30, 68, 34, 69, 12, 28, 35, 0, 22, 15, 46]",796.8744910134388,"[22, 15, 46, 36, 57, 49, 51, 59, 32, 55, 64, 50, 9, 4, 5, 40, 67, 43, 29, 19, 13, 27, 7, 25, 18, 23, 14, 56, 45, 44, 24, 38, 39, 60, 33, 20, 11, 52, 65, 21, 30, 69, 12, 28, 35, 0, 63, 10, 66, 47, 53, 61, 26, 8, 16, 42, 41, 2, 48, 54, 34, 68, 58, 62, 3, 17, 31, 6, 1, 37]",1044.8125394736737,"[44, 45, 26, 29, 19, 13, 2, 31, 27, 7, 25, 48, 54, 18, 6, 1, 3, 17, 41, 43, 67, 40, 5, 4, 52, 65, 56, 23, 14, 62, 21, 58, 37, 30, 68, 34, 69, 28, 12, 22, 35, 0, 15, 46, 36, 57, 49, 9, 51, 59, 32, 55, 50, 64, 63, 10, 66, 47, 53, 61, 11, 33, 20, 16, 42, 8, 39, 60, 38, 24]",740.8142696253531
"[18, 1, 3, 17, 65, 62, 21, 58, 37, 22, 46, 36, 50, 64, 63, 10, 55, 59, 11, 38, 24, 44, 39, 8, 67, 43, 13, 27, 7, 25, 54, 48, 19, 29, 26, 45, 60, 61, 53, 49, 57, 15, 0, 35, 28, 12, 69, 30, 68, 34, 14, 23, 56, 52, 4, 9, 51, 66, 47, 32, 33, 20, 16, 42, 40, 5, 41, 2, 31, 6]",873.8328832092702,"[56, 14, 58, 68, 30, 28, 12, 1, 6, 13, 19, 29, 8, 39, 33, 20, 67, 43, 40, 52, 4, 11, 61, 60, 38, 24, 44, 45, 26, 2, 31, 41, 5, 17, 3, 7, 27, 48, 54, 25, 18, 23, 34, 69, 35, 0, 37, 62, 21, 22, 15, 46, 36, 57, 49, 9, 42, 16, 50, 55, 64, 63, 10, 66, 47, 53, 32, 59, 51, 65]",1048.2855172696093,"[55, 66, 47, 10, 64, 63, 15, 0, 35, 28, 12, 69, 30, 68, 34, 56, 14, 23, 3, 17, 2, 31, 6, 1, 18, 25, 54, 48, 7, 27, 13, 19, 29, 26, 45, 44, 24, 38, 60, 39, 8, 33, 61, 53, 32, 59, 11, 20, 16, 42, 67, 43, 41, 40, 5, 52, 65, 62, 21, 58, 37, 22, 46, 36, 57, 49, 4, 9, 51, 50]",770.5226801841133
"[10, 64, 63, 46, 22, 37, 30, 68, 34, 69, 12, 28, 35, 0, 15, 36, 57, 49, 51, 59, 32, 53, 61, 33, 16, 42, 41, 17, 3, 1, 23, 14, 56, 62, 58, 21, 65, 52, 11, 20, 8, 39, 60, 38, 24, 44, 45, 26, 29, 19, 13, 2, 31, 6, 18, 54, 48, 25, 7, 27, 43, 67, 40, 5, 4, 9, 50, 55, 66, 47]",815.3970120239677,"[23, 3, 11, 51, 9, 37, 68, 58, 21, 52, 16, 42, 40, 41, 5, 4, 46, 15, 55, 66, 53, 32, 33, 20, 60, 44, 24, 38, 61, 59, 50, 49, 57, 36, 63, 64, 10, 47, 39, 45, 26, 8, 67, 43, 29, 19, 13, 27, 7, 48, 54, 25, 18, 34, 69, 30, 12, 28, 35, 0, 22, 17, 2, 31, 6, 1, 65, 62, 56, 14]",1075.9131903542398,"[56, 58, 21, 62, 65, 52, 4, 9, 51, 49, 57, 36, 46, 15, 22, 37, 30, 68, 34, 69, 12, 28, 35, 0, 63, 64, 50, 55, 10, 66, 47, 53, 61, 32, 59, 11, 20, 33, 8, 39, 60, 38, 24, 44, 45, 26, 29, 19, 13, 27, 48, 54, 25, 7, 31, 2, 43, 67, 42, 16, 40, 5, 41, 17, 3, 1, 6, 18, 23, 14]",724.3083381172114
"[28, 69, 30, 68, 34, 58, 62, 56, 14, 23, 18, 31, 2, 29, 19, 13, 41, 5, 40, 42, 16, 50, 55, 64, 63, 10, 66, 47, 53, 8, 45, 26, 67, 43, 27, 7, 48, 54, 25, 6, 1, 3, 17, 65, 21, 22, 35, 0, 15, 46, 36, 57, 49, 11, 20, 33, 60, 39, 44, 24, 38, 61, 32, 59, 51, 9, 4, 52, 37, 12]",859.1087594747256,"[34, 68, 69, 28, 35, 0, 49, 61, 38, 24, 44, 45, 26, 29, 19, 13, 41, 5, 52, 65, 21, 62, 56, 23, 14, 58, 37, 30, 12, 22, 9, 51, 66, 47, 55, 64, 50, 59, 11, 16, 40, 42, 8, 60, 39, 67, 43, 27, 48, 54, 25, 7, 2, 31, 3, 17, 20, 33, 32, 53, 10, 63, 15, 46, 36, 57, 4, 1, 6, 18]",1046.2579762117662,"[58, 62, 56, 23, 14, 34, 68, 30, 69, 12, 28, 35, 0, 37, 22, 15, 46, 36, 57, 49, 50, 55, 64, 63, 10, 47, 66, 32, 53, 61, 38, 60, 8, 39, 44, 24, 45, 26, 67, 43, 29, 19, 13, 41, 31, 2, 27, 7, 25, 48, 54, 18, 6, 1, 3, 17, 5, 40, 42, 16, 20, 33, 11, 59, 51, 9, 4, 52, 65, 21]",730.5144975313108
"[65, 62, 56, 14, 23, 18, 54, 48, 25, 7, 27, 13, 19, 29, 26, 45, 44, 24, 38, 60, 39, 8, 67, 43, 42, 16, 20, 33, 61, 53, 32, 11, 52, 21, 37, 58, 34, 68, 30, 69, 28, 12, 22, 35, 0, 15, 46, 36, 57, 49, 50, 64, 63, 10, 47, 66, 55, 59, 51, 9, 4, 5, 40, 41, 17, 1, 6, 31, 2, 3]",775.2828873935885,"[46, 15, 0, 35, 22, 28, 69, 12, 37, 21, 5, 43, 67, 8, 20, 33, 53, 61, 29, 19, 13, 42, 32, 66, 47, 10, 55, 50, 59, 11, 16, 40, 41, 17, 3, 23, 14, 34, 30, 68, 58, 62, 65, 56, 18, 1, 6, 31, 39, 60, 38, 24, 44, 45, 26, 2, 7, 27, 48, 54, 25, 52, 4, 9, 51, 64, 63, 49, 57, 36]",1035.3622606816132,"[29, 19, 13, 27, 48, 54, 25, 7, 31, 2, 43, 42, 16, 40, 41, 17, 3, 1, 6, 18, 23, 14, 56, 62, 65, 5, 52, 4, 46, 22, 37, 21, 58, 34, 69, 68, 30, 12, 28, 35, 0, 15, 36, 57, 49, 9, 51, 59, 50, 55, 64, 63, 10, 66, 47, 53, 61, 32, 11, 20, 33, 8, 60, 38, 24, 44, 39, 45, 26, 67]",755.5965287063194
"[34, 69, 12, 28, 35, 0, 22, 15, 46, 36, 57, 49, 9, 4, 52, 65, 56, 14, 23, 18, 6, 1, 17, 41, 40, 5, 51, 59, 50, 63, 64, 55, 10, 66, 47, 53, 61, 32, 11, 33, 20, 16, 42, 43, 67, 8, 39, 60, 38, 24, 44, 45, 26, 29, 19, 13, 27, 48, 54, 25, 7, 2, 31, 3, 62, 21, 58, 37, 30, 68]",746.566920746635,"[31, 6, 1, 21, 58, 68, 30, 12, 22, 35, 0, 32, 61, 60, 38, 24, 44, 39, 8, 16, 42, 40, 5, 37, 28, 69, 34, 14, 23, 56, 62, 65, 3, 67, 43, 27, 7, 48, 54, 25, 18, 52, 4, 66, 55, 50, 49, 57, 9, 51, 59, 11, 13, 19, 29, 26, 45, 20, 33, 53, 47, 10, 64, 63, 36, 15, 46, 17, 41, 2]",1097.5765708914416,"[22, 0, 35, 28, 12, 30, 68, 69, 34, 58, 37, 21, 65, 62, 56, 14, 23, 1, 3, 17, 31, 2, 7, 6, 18, 25, 54, 48, 27, 13, 19, 29, 43, 67, 42, 16, 8, 26, 45, 44, 24, 38, 39, 60, 61, 33, 20, 11, 32, 53, 47, 66, 10, 63, 64, 55, 50, 59, 51, 40, 41, 5, 52, 4, 9, 49, 57, 36, 46, 15]",746.6039848396871
"[68, 30, 37, 58, 21, 65, 62, 56, 14, 23, 18, 6, 1, 3, 17, 41, 40, 5, 52, 49, 64, 63, 10, 47, 61, 53, 66, 55, 50, 36, 57, 4, 16, 42, 26, 45, 29, 19, 13, 27, 48, 54, 25, 7, 31, 2, 43, 67, 8, 60, 38, 24, 44, 39, 33, 20, 11, 32, 59, 51, 9, 46, 15, 0, 35, 22, 12, 28, 69, 34]",810.2613495162573,"[62, 65, 39, 60, 61, 53, 47, 10, 63, 35, 0, 15, 46, 22, 37, 21, 1, 6, 18, 23, 14, 56, 34, 30, 68, 5, 67, 43, 2, 31, 17, 41, 40, 42, 16, 8, 33, 20, 51, 9, 4, 52, 7, 25, 54, 48, 27, 19, 13, 57, 36, 49, 50, 64, 55, 66, 59, 11, 32, 38, 24, 44, 45, 26, 29, 3, 12, 28, 69, 58]",1145.559416138974,"[0, 35, 28, 12, 30, 69, 34, 68, 58, 62, 56, 14, 23, 1, 6, 18, 25, 54, 48, 27, 7, 31, 2, 13, 19, 29, 26, 45, 39, 44, 24, 38, 60, 8, 67, 43, 42, 40, 5, 41, 17, 3, 52, 4, 9, 51, 59, 16, 20, 33, 11, 32, 61, 53, 47, 66, 55, 10, 63, 64, 50, 49, 57, 36, 65, 21, 37, 22, 46, 15]",756.0743815163163
"[9, 51, 59, 53, 61, 38, 60, 33, 11, 4, 52, 46, 15, 22, 0, 35, 28, 12, 69, 34, 68, 30, 37, 58, 21, 62, 65, 1, 6, 7, 27, 48, 54, 25, 18, 23, 14, 56, 3, 17, 5, 40, 26, 45, 24, 44, 39, 8, 42, 41, 31, 2, 13, 19, 29, 43, 67, 16, 20, 32, 66, 47, 10, 55, 64, 63, 50, 49, 36, 57]",849.1942658309579,"[47, 10, 63, 64, 55, 50, 59, 32, 53, 61, 60, 39, 33, 20, 11, 30, 68, 65, 41, 43, 67, 40, 5, 52, 4, 49, 57, 36, 0, 35, 28, 12, 69, 34, 58, 31, 29, 19, 13, 27, 7, 48, 54, 25, 2, 16, 8, 38, 24, 44, 45, 26, 42, 17, 3, 1, 6, 18, 23, 14, 56, 62, 21, 37, 22, 15, 46, 9, 51, 66]",989.9761479144323,"[47, 10, 63, 64, 49, 9, 4, 52, 65, 21, 37, 22, 46, 57, 36, 15, 0, 35, 28, 12, 69, 30, 68, 34, 58, 62, 56, 14, 23, 3, 1, 6, 18, 54, 48, 25, 7, 27, 19, 29, 13, 2, 31, 17, 41, 5, 40, 16, 42, 43, 67, 26, 45, 39, 44, 24, 38, 60, 8, 33, 20, 11, 61, 53, 32, 59, 51, 50, 55, 66]",746.1308098270979
"[32, 33, 16, 42, 67, 43, 31, 6, 1, 18, 23, 14, 56, 62, 58, 34, 68, 30, 69, 12, 28, 35, 0, 46, 52, 5, 40, 2, 7, 25, 54, 48, 27, 13, 19, 29, 41, 17, 3, 65, 21, 37, 22, 15, 63, 64, 50, 55, 10, 66, 47, 53, 61, 60, 39, 38, 24, 44, 45, 26, 8, 20, 11, 49, 36, 57, 4, 9, 51, 59]",835.5151587202481,"[34, 68, 49, 59, 11, 20, 33, 32, 53, 66, 55, 50, 51, 2, 7, 25, 27, 43, 44, 24, 38, 60, 9, 4, 52, 21, 65, 3, 1, 6, 18, 54, 48, 67, 61, 47, 10, 64, 63, 36, 57, 56, 14, 23, 13, 19, 29, 22, 35, 0, 15, 46, 39, 45, 26, 8, 16, 42, 12, 28, 69, 30, 37, 5, 40, 41, 31, 17, 62, 58]",1326.1468496979892,"[43, 67, 42, 16, 40, 41, 5, 52, 4, 9, 51, 49, 57, 36, 50, 55, 64, 63, 10, 66, 47, 53, 61, 32, 59, 11, 20, 33, 8, 39, 60, 38, 24, 44, 45, 26, 29, 19, 13, 27, 7, 48, 54, 25, 18, 23, 14, 56, 34, 68, 30, 69, 12, 28, 35, 0, 15, 46, 22, 37, 58, 21, 62, 65, 17, 3, 1, 6, 31, 2]",728.3856053976583
"[22, 46, 36, 50, 55, 64, 63, 10, 66, 47, 53, 61, 32, 59, 11, 20, 33, 60, 44, 24, 38, 39, 8, 67, 43, 2, 31, 7, 25, 54, 48, 27, 13, 19, 29, 45, 26, 16, 42, 40, 41, 5, 52, 4, 9, 51, 49, 57, 15, 0, 35, 28, 12, 69, 30, 68, 34, 58, 65, 17, 3, 1, 6, 18, 23, 14, 56, 62, 21, 37]",777.8177012912248,"[58, 12, 28, 30, 68, 34, 69, 35, 0, 50, 55, 66, 59, 51, 52, 65, 62, 4, 9, 49, 57, 36, 46, 15, 22, 37, 21, 5, 29, 19, 13, 17, 3, 23, 14, 56, 11, 32, 53, 61, 33, 8, 60, 38, 24, 44, 39, 45, 26, 43, 67, 47, 10, 63, 64, 20, 16, 42, 40, 41, 31, 2, 27, 7, 25, 48, 54, 18, 6, 1]",1045.8968982136926,"[8, 60, 61, 53, 47, 66, 55, 10, 63, 64, 50, 51, 9, 4, 49, 57, 36, 15, 0, 35, 28, 12, 30, 68, 69, 34, 58, 62, 21, 37, 22, 46, 52, 65, 56, 14, 23, 18, 54, 48, 25, 7, 27, 13, 19, 29, 2, 31, 6, 1, 3, 17, 41, 5, 40, 11, 59, 32, 33, 20, 16, 42, 43, 67, 26, 45, 44, 24, 38, 39]",755.6768079593606
"[20, 11, 59, 51, 49, 36, 57, 52, 5, 41, 7, 27, 48, 54, 25, 18, 56, 62, 58, 37, 21, 65, 3, 17, 40, 42, 39, 44, 24, 38, 61, 53, 50, 9, 4, 46, 15, 22, 0, 35, 28, 12, 69, 30, 68, 34, 14, 23, 1, 6, 31, 2, 13, 19, 29, 43, 67, 16, 33, 32, 66, 47, 10, 63, 64, 55, 60, 45, 26, 8]",906.7110611445717,"[52, 57, 36, 15, 46, 4, 9, 51, 59, 32, 61, 53, 50, 49, 22, 21, 65, 5, 40, 67, 43, 27, 48, 54, 25, 7, 31, 3, 37, 12, 28, 30, 68, 58, 62, 56, 23, 14, 34, 69, 35, 0, 63, 64, 10, 47, 66, 55, 11, 20, 33, 8, 26, 45, 29, 19, 13, 2, 6, 18, 1, 17, 41, 42, 60, 38, 24, 44, 39, 16]",989.0809975549255,"[23, 18, 6, 31, 2, 7, 25, 54, 48, 27, 13, 19, 29, 43, 67, 26, 45, 39, 44, 24, 38, 60, 61, 53, 32, 11, 20, 33, 8, 16, 42, 40, 41, 1, 3, 17, 5, 52, 4, 9, 51, 59, 66, 47, 10, 63, 64, 55, 50, 49, 57, 36, 46, 15, 22, 0, 35, 28, 12, 69, 34, 68, 30, 37, 58, 21, 65, 62, 56, 14]",718.7089168824131
